id,name,desc
40119,物置,家具ショップで購入
40120,メニューボード,家具ショップで購入
40121,コーヒー棚,家具ショップで購入
40122,コーヒー豆,家具ショップで購入
40123,装飾画,家具ショップで購入
40124,貯蔵庫の壁,家具ショップで購入
40125,貯蔵庫の床,家具ショップで購入
40126,自動走行ベッド,家具ショップで購入
40127,ギアテーブル,家具ショップで購入
40128,作業台,家具ショップで購入
40129,作業用チェア,家具ショップで購入
40130,スチームライト,家具ショップで購入
40131,タイプライター,家具ショップで購入
40132,階差機関,家具ショップで購入
40133,古時計,家具ショップで購入
40134,収納棚,家具ショップで購入
40136,メカアーム,家具ショップで購入
40137,スチーム付きストーブ,家具ショップで購入
40138,球状の機械,家具ショップで購入
40139,色んな道具,家具ショップで購入
40140,貯蔵庫の扉,家具ショップで購入
40141,機械製図,家具ショップで購入
40142,蒸気管,家具ショップで購入
40143,コントローラー,家具ショップで購入
50001,校舎前,デフォルト
50002,校舎前-夜,デフォルト
50003,学園内部,レベル30達成
50004,学園の景色,デフォルト
50005,デフォルトロード画像1,デフォルト
50006,デフォルトロード画像2,デフォルト
50007,デフォルトロード画像3,デフォルト
50008,デフォルトロード画像4,デフォルト
50009,デフォルトロード画像5,デフォルト
50010,デフォルトロード画像6,デフォルト
50011,デフォルトロード画像7,デフォルト
50012,デフォルトロード画像8,デフォルト
50013,デフォルトロード画像9,デフォルト
50014,デフォルトロード画像10,デフォルト
50015,聖堂内部,戦姫と誓約
50016,グラウンド,ゴールド購入
50017,ドラキュラの城,ドラキュラ進学
50018,隠匿学部,メインストーリーの第三章をクリア
50019,隠匿学部,ゴールド購入
50020,神威学部,ゴールド購入
50021,風見学部,ゴールド購入
50022,雲華学部,ゴールド購入
50023,修羅学部,ゴールド購入
50024,辰星学部,ゴールド購入
50025,隠匿学部ルシファー,メインストーリーの第三章をクリア
50026,エドワードの写真,メインストーリーの第四章をクリア
50027,涅槃の炎姫,ダイヤで購入
50028,永遠の誓い,下記戦姫と誓約する：ミカエル、ルシファー、司馬懿、諸葛亮、魏延、鄧艾、曹操、ドラキュラ
50029,周年パーティー,ダイヤで購入
50030,サマービーチ,ダイヤで購入
50031,聖なる夜,ダイヤで購入
50032,啓示の光,ダイヤで購入
50033,元日,ダイヤで購入
50034,砂浜の一休み,ダイヤで購入
50035,シャイニングスター,ダイヤで購入
50036,風華綺麗,ダイヤで購入
50037,温泉地,ダイヤで購入
50038,運命双生,戦姫試練·イサウ&ヤコブ
50039,温かいクリスマス,ダイヤで購入
50040,赤蓮新春,ダイヤで購入
50041,体育祭メモリー,ダイヤで購入
60001,炎神の目,限定イベント
60002,チューリングゲーム,限定イベント
71001,さすが私！,デフォルト
71002,まだまだ子供なのに,デフォルト
71003,抱っこ～,デフォルト
71004,あっち行ってよ,デフォルト
71005,呼んだ？,デフォルト
71006,仕方ないな～,デフォルト
71007,むむ－,デフォルト
71008,お仕置きが足りないようね,デフォルト
71009,怖いよー,デフォルト
71010,こっち来なさい…,デフォルト
71011,（鼻血）,デフォルト
71012,す、すごい,デフォルト
71013,はいはい、どうぞ,デフォルト
71014,もしもし、110番ですか？,デフォルト
71015,面子なんていらなーい,デフォルト
71016,はて…,デフォルト
71017,じー,デフォルト
71018,いきなり登場！,デフォルト
71019,取引します？,デフォルト
71020,引くわー,デフォルト
71021,やるなら相手になるわよ,デフォルト
71022,リア充○ね！,デフォルト
71023,いたーい！,デフォルト
71024,ありがとう！,デフォルト
72001,ハッピーハロウィーン,デフォルト、時間限定使用
72002,トリック・オア・ミサイル,デフォルト、時間限定使用
72003,驚いたか,デフォルト、時間限定使用
72004,ねね、お菓子は？,デフォルト、時間限定使用
72005,うんうん,デフォルト
72006,いいね,デフォルト
72007,説明してもらいましょうか,デフォルト
72008,メモメモ,デフォルト
72009,眠いの,デフォルト
72010,hi~,デフォルト
72011,うわーん,デフォルト
72012,見ているだけよ,デフォルト
72013,イェ～,戦姫試練・龐統
72014,くうっ,戦姫試練・魏延
72015,ドヤっ！,戦姫試練・呂玲綺
72017,驚愕,実績
72018,面倒,実績
10098,龍のフルーレ,限定イベント
32027,インフィニティリーグ優勝,インフィニティリーグ優勝6回目（現在獲得不可）
32028,インフィニティリーグ優勝,インフィニティリーグ優勝7回目（現在獲得不可）
32029,インフィニティリーグ優勝,インフィニティリーグ優勝8回目（現在獲得不可）
32030,インフィニティリーグ優勝,インフィニティリーグ優勝9回目（現在獲得不可）
32031,インフィニティリーグ優勝,インフィニティリーグ優勝10回目（現在獲得不可）
32032,コレクター入門,コレクターショップで購入
32033,一般コレクター,コレクターショップで購入
32034,絶世コレクター,コレクターショップで購入
31031,コレクター入門アイコン,コレクターショップで購入
31032,一般コレクターアイコン,コレクターショップで購入
31033,絶世コレクターアイコン,コレクターショップで購入
40135,タイムマシーン,スチームフェス・第2弾
40144,秘密部屋の壁紙,スチームフェス・第2弾
40145,秘密部屋のタイル,スチームフェス・第2弾
40146,秘密部屋の絨毯,家具ショップで購入
40147,ロードローラーソファー,スチームフェス・第2弾
40148,豪奢なパーテーション,家具ショップで購入
40149,秘密の引き出し,家具ショップで購入
40150,ドレッサーチェア,家具ショップで購入
40151,ドレッサーテーブル,家具ショップで購入
40152,豪奢な鏡,家具ショップで購入
40153,ラグジュアリーカーテン,スチームフェス・第2弾
10100,五月晴れ,限定イベント
10101,夕闇の貴婦人,限定イベント
10102,恋するジェラート,限定イベント
32035,スチームライト,スチームフェス・第2弾
10103,カラクリ天使,きらめき手帳
10104,ワイルドガンナー,限定イベント
10105,古城の生誕祭,限定イベント
32036,2周年記念アイコン,限定イベント
31034,2周年記念アイコン,限定イベント
72021,これだけか？,限定イベント
72022,分かった,限定イベント
72023,怒ったぞ,限定イベント
72024,祝ってやる,限定イベント
72025,一口どう～？,限定イベント
72026,ゴクゴク,限定イベント
72027,グッナイ！,限定イベント
72028,サプラ～イズ,限定イベント
26040,カーニバルステッキ,限定イベント
50042,2周年ケーキ,限定イベント-カーニバルパズル
10106,シャンパンナイト,限定イベント
10107,マフィアクイーン,限定イベント
32037,動画マスター,運営イベント
32038,クールサマー,限定イベント
10099,真夏のサンフレア,限定イベント
10108,マリンライダー,限定イベント
40154,ビーチチェア,家具ショップで購入
40155,ビーチテーブル,家具ショップで購入
40156,クーラーボックス,家具ショップで購入
40157,ビーチマット,家具ショップで購入
40158,砂のウミガメ,家具ショップで購入
40159,ライフセーバーの椅子,家具ショップで購入
40160,サンドアート,家具ショップで購入
40161,砂遊びキット,家具ショップで購入
40162,バレーボールのネット,家具ショップで購入
40163,小物,家具ショップで購入
40164,ヤシの木,家具ショップで購入
40165,サーフボード,家具ショップで購入
40166,スイカ,家具ショップで購入
40167,冷たい飲み物,家具ショップで購入
40168,ヒトデ,家具ショップで購入
40169,ほら貝,家具ショップで購入
40170,浮き輪,家具ショップで購入
40171,フィールドライン1,家具ショップで購入
40172,フィールドライン2,家具ショップで購入
40173,フィールドライン3,家具ショップで購入
40174,透明な壁,家具ショップで購入
40175,透明な床,家具ショップで購入
32039,一生の愛,限定イベント
10109,夏恋バニラ,限定イベント
10110,夏限定ガチャ,限定イベント
10111,くまさんビーチ,限定イベント
10112,銀色のサーファー,限定イベント
10113,天使の戯れ,限定イベント
40176,フィールドライン4,家具ショップで購入
40177,ビーチ,デフォルト
40178,デフォルト背景,デフォルト
40179,通常背景1,家具ショップで購入
40180,通常背景2,家具ショップで購入
40181,通常背景3,家具ショップで購入
10114,スイートベリー,限定イベント
72019,てへぺろ～,戦姫試練・クリス
10115,メイドインサマー,限定イベント
10116,サマーツインズ,限定イベント
10117,浪漫飛行,きらめき手帳
31035,王異限定アイコン,入学セット
32040,スチームシティ,スチームフェス・第3弾
50043,ドキドキメモリー,ダイヤで購入
50044,隠匿学部,隠匿学部の戦姫図鑑を45個解禁
50045,神威学部,神威学部の戦姫図鑑を45個解禁
50046,風見学部,風見学部の戦姫図鑑を45個解禁
50047,雲華学部,雲華学部の戦姫図鑑を45個解禁
50048,修羅学部,修羅学部の戦姫図鑑を18個解禁
50049,辰星学部,辰星学部の戦姫図鑑を18個解禁
10118,ワルキューレの夏,限定イベント
10119,アンバランス,限定イベント
26041,ソウルライト,限定イベント
10120,赤ずきん,限定イベント
10121,白雪姫,限定イベント
31036,幻想物語,限定イベント
60003,アルグレットの世界の書,限定イベント
10122,シンデレラ,限定イベント
32041,無影無踪・隠匿,隠匿学部試験のpt精算時、第1位獲得すると入手できる
32042,唯我独尊・神威,神威学部試験のpt精算時、第1位獲得すると入手できる
32043,完全無欠・風見,風見学部試験のpt精算時、第1位獲得すると入手できる
32044,才色兼備・雲華,雲華学部試験のpt精算時、第1位獲得すると入手できる
32045,天下無双・修羅,修羅学部試験のpt精算時、第1位獲得すると入手できる
32046,天衣無縫・辰星,辰星学部試験のpt精算時、第1位獲得すると入手できる
10123,かぐや姫,限定イベント
31037,お月見アイコン,限定イベント
40182,ゲーミングウォール,家具ショップで購入
40183,フロア,家具ショップで購入
40184,クレーンゲーム,家具ショップで購入
40185,レースゲーム,家具ショップで購入
40186,ゲーミングパネル,家具ショップで購入
40187,ガラスドア,家具ショップで購入
40188,壁掛けモニター,家具ショップで購入
40189,トーナメント表,家具ショップで購入
40190,アーケードゲーム機,家具ショップで購入
40191,バスケットボールマシン,家具ショップで購入
40192,ダンスマシーン,家具ショップで購入
40193,景品棚,家具ショップで購入
40194,ゲーミングバー,家具ショップで購入
40195,PCデスク,家具ショップで購入
40196,PCチェア,家具ショップで購入
40197,ヘッドフォン（ピンク）,家具ショップで購入
40198,ヘッドフォン（緑）,家具ショップで購入
40199,携帯ゲーム機,家具ショップで購入
72020,ウフフ……,戦姫試練・華佗
10124,茜燃ゆ舞姫,限定イベント
10125,白鳥の湖,限定イベント
10126,終焉の紫,限定イベント
10127,スチームバロン,きらめき手帳
32047,タイムレンズ,スチームフェス・第4弾
10128,銀月の誓い,戦姫と誓約
10129,終曲の青,限定イベント
31038,坂本龍馬限定アイコン,限定イベント
31039,ハロウィンキャンディー,限定イベント
10130,キャンディポップ,限定イベント
10131,南瓜夜行,限定イベント
26042,ホーリーブレス,限定イベント
10132,パンプキンナイト,限定イベント
10133,黒白誓約,戦姫と誓約
40200,夜の学園,家具ショップで購入
31040,感謝祭アイコン,限定イベント
10134,大人の夜遊び,限定イベント
31041,ビビアン限定アイコン,限定イベント
31042,劉備限定アイコン,限定イベント
31043,第5段階限界突破アイコン,実績達成
10135,終焉無き誓約,戦姫と誓約
10136,極博打道,限定イベント
10137,卓上の黒蜂,限定イベント
10138,戦乙女の義翼,きらめき手帳
32048,炉心タイマー,スチームフェス・第5弾
10139,メリーロックオン,限定イベント
31044,ウリエル＆イザナミ限定アイコン,限定イベント
10140,聖火のクリスマス,限定イベント
10141,泣き虫サンタ,限定イベント
26043,不落の黎明,限定イベント
72029,イジワル！,限定イベント
72030,ムニムニ,限定イベント
72031,へー,限定イベント
72032,たわけ！,限定イベント
40201,ゲーミングチェア2,家具ショップで購入
40202,パーティーフロア,家具ショップで購入
40203,パーティーウォール,家具ショップで購入
40204,柊の出窓,家具ショップで購入
40205,赤いカーテン,家具ショップで購入
40206,クリスマスツリー,家具ショップで購入
40207,キャンディーポッポー,家具ショップで購入
40208,緑の車両,家具ショップで購入
40209,青の車両,家具ショップで購入
40210,レール1,家具ショップで購入
40211,レール2,家具ショップで購入
40212,レール3,家具ショップで購入
40213,レール4,家具ショップで購入
40214,赤いくるみ割り,家具ショップで購入
40215,青いくるみ割り,家具ショップで購入
40216,まん丸テーブル,家具ショップで購入
40217,燭台,家具ショップで購入
40218,茶器セット,家具ショップで購入
40219,ブランコ,家具ショップで購入
40220,クリスマスケーキ,家具ショップで購入
40221,ヘクセンハウス,家具ショップで購入
40222,緑のジンジャーブレッドマン,家具ショップで購入
40223,赤のジンジャーブレッドマン,家具ショップで購入
40224,児童ベッド,家具ショップで購入
40225,キャンディーボックス,家具ショップで購入
40226,キャンディーバッグ,家具ショップで購入
40227,ホワイトクリスマス,家具ショップで購入
31045,2020年クリスマス限定アイコン,限定イベント
32049,トナカイ,限定イベント
50050,森（夜）,ゴールド購入
50051,森,ゴールド購入
50052,星辰の間,メインストーリー第十一章をクリア
50053,大図書館ーウロボロス,メインストーリー第十二章をクリア
50054,道場,学園リーグで100勝
